"Outside backs: Jordie Barrett, Israel Dagg, Rieko Ioane, Waisake Naholo, Julian Savea, Ben Smith",sport
"Midfielders: Ryan Crotty, Ngani Laumape, Anton Lienert-Brown, Sonny Bill WilliamsHalfbacks: Tawera Kerr-Barlow, TJ Perenara, Aaron Smith",sport
"Loose forwards: Sam Cane, Jerome Kaino, Kieran Read (captain), Ardie Savea, Liam SquireLocks: Scott Barrett, Brodie Retallick, Luke Romano, Sam Whitelock",sport
"Props: Wyatt Crockett, Charlie Faumuina, Owen Franks, Joe Moody, Ofa TuungafasiHookers: Dane Coles, Codie Taylor, Nathan HarrisDiego Costa has claimed he has been told by Antonio Conte that he is not wanted at Chelsea next season, with the Spain striker admitting he will have to find a way out of Stamford BridgeCosta, who is away on international duty after helping Chelsea to win the Premier League title last season, has been linked with a move to Chinese Super League side Tianjin Quanjian having seen a potential return to Atltico Madrid collapse after the Spanish sides transfer ban was upheld But with Chelsea interested in a move for Evertons Romelu Lukaku, the 28-year-old revealed after Spains 2-2 draw with Colombia on Wednesday night that Conte had sent him a message this week to inform him that he does not expect the player who scored 20 Premier League goals last season to be a part of his squad next season",sport
My relationship with the coach has been bad this season,sport
"Costa has already made clear his reluctance to move to China, although it remains unclear whether he has other suitors in Europe The Belgium striker, Michy Batshuayi, has also insisted he will not tolerate another season as a bit-part player at Chelsea as he targets a place at the World Cup in Russia",sport
"A bizarre early own goal by defender Jos Gimnez set Italy on the way to a convincing 3-0 win over Uruguay in a friendly played in Nice on WednesdayTwo more goals in the last 10 minutes, a header from Brazilian-born forward der and a Daniele De Rossi penalty, condemned the South Americans to their fifth successive defeat while Italy extended their unbeaten run to nine gamesIt was the first meeting between the two sides since their controversial match at the 2014 World Cup when Uruguay forward Luis Surez bit Italy defender Giorgio Chiellini, and was subsequently suspended from football for four months",sport
"Uruguay, also missing Edinson Cavani through injury, rallied in the second half Martn Cceres headed the ball into the net on the hour but the goal was harshly disallowed for a foul on Riccardo Montolivoder diverted Manolo Gabbiadinis shot into the net with a close-range header in the 83rd minute, before De Rossi scored from a penalty in stoppage time after Stephan El Shaarawy was tripped by the hapless Gimnez",sport
"In Murcia, Real Madrids lvaro Morata rescued a draw for Spain against Colombia to extend Julen Lopeteguis unbeaten start as national coach",sport
"David Silva opened the scoring for the hosts in the 22nd minute, turning home Pedros cross, but midfielder Edwin Cardona equalised for Colombia five minutes before half-time Falcaos 55th-minute header from a corner gave Colombia the lead, as they extended an unbeaten run against European sides stretching back to 2011",sport
"While other Real Madrid players were rested, Morata  a late substitute in the Champions League final  was brought on for Iago Aspas and earned a draw in the 87th minute, heading in from Sal guezs left-wing crossIt would be daft to get too excited at England grabbing their semi-final slot days before anyone else This does not guarantee a romp to the final and then the trophy",sport
"There was a message here for Morgans pace bowlers: bang the ball into the pitch not at bouncer length, which was the policy employed by New Zealand when bowling from that end in the second half of Englands innings, but just short of a length, preferably using the cross-seam method Then something might happen",sport
In the field Morgan attacked adroitly throughout (not just with his brief dalliance with a short leg) With the departure of Williamson Morgan kept his seamers going and the asking rate started to climb; a less confident captain might have slipped on his vulnerable spinner immediately to shed the remaining four overs required from a slow bowler,sport
"Smalling chose his words carefully to make sure he did not say anything that could be construed as direct criticism of Mourinho but the centre-half said it was not true, contrary to what his manager had implicitly stated, that he was reluctant to play unless he felt 100% fit",sport
"Mourinho clearly has a different view judging by the number of occasions when he has publicly challenged Smalling, as well as Phil Jones, to speed up their recovery from injuries, at one point stating that if he had the same problem he would declare himself fit the next daySmalling was one of the players to whom Mourinho was referring when he complained that the attitude was cautious, cautious, cautious and, again, when he talked about the player missing a game against Swansea City last November and spoke at length about there being a difference between the brave, who want to play at any cost, and the ones for whom a little pain can make a difference",sport
"Those comments backfired on Mourinho when it emerged Smalling had a broken toe but played with the injury two weeks earlier at Chelsea, a 4-0 defeat when the defender needed two pain-killing injections to be involvedSmalling, on England duty preparing for the game against Scotland on Saturday, confirmed there had never been an apology from his manager No, its just professional, he said",sport
"Asked about the specific allegation that he would not play unless 100%, Smalling said: I think in the Chelsea game I proved that I would play with injectionsI had done the injury, I played on and it turned out there was a break I had a couple of injections but it got worse and thats when I had the layoff",sport
"Smalling went on to describe himself as a leader and, referring to Mourinhos public challenges to accelerate his recovery process, he said he would take it as a complimentIt comes back to the managers frustrations, he said When Im sitting down with the manager and the medical staff we set out a timeline and then we try to shave it, and push and push  because the longer it takes the fewer games you have",sport
"Its good when he shows that frustration because it shows he wants you back out on that pitch If he wasnt interested, he would just leave you alone and he wouldnt say any of these things So I take it as a positive, as a challenge to get back as quickly as I can  which I would have done anyway, regardless of whatever was said",sport
"Marcus Rashford believes Gareth Southgate determined what was best for England as well as for the Manchester United striker when selecting him for the senior squad rather than allowing him to continue his development in the under-21s this summerRashford, who scored 11 goals in 53 club games last season, registered a hat-trick on his only appearance for the under-21s, against Norway last September, and the coach, Aidy Boothroyd, had hoped to take him to the European Championship in Poland, which starts next week However, Southgate opted to protect the striker after a hefty workload last term, with the 19-year-old seeking a ninth senior cap against Scotland on Saturday having earned his place in the squad on merit",sport
"The Football Association has in the past been keen for players to gain tournament experience in their age-group teams before playing exclusively for the senior side, and Rashford is still eligible for the under-20s, who are excelling at the World Cup in South Korea",sport
"Rashford is one of three strikers available to Southgate for the qualifier against Scotland and Tuesdays friendly in France after Jamie Vardy withdrew because of a thigh injury suffered in training on Tuesday The forward felt a twinge and has returned to Leicester City for treatment, with his departure described as precautionary",sport
"Rashford was utilised more regularly in a central role at United after Zlatan Ibrahimovic suffered a serious knee ligament injury in April and had no qualms about stepping into the void left by the Swede I knew how I would react, he said It is more about what other people learnt about me Going into that situation some people had different opinions of what would happen, but none of that mattersWe got the trophy we needed [the Europa League]",sport
"The Manchester United striker, with his club-mate Jesse Lingard, made use of a day off from England duty on Monday to spend time at Manchester childrens hospital with youngsters hurt in the blast after the Ariana Grande concert at Manchester Arena just over two weeks ago, which left 22 people dead A further 119 were injured",sport
"It was our spare time and this is something we wanted to do, Rashford said",sport
Manchester United are set to increase their offer for lvaro Morata to 60m after their first bid of around 52m was rejected by Real Madrid,sport
"Jos Mourinho has identified the 24-year-old as his primary attacking target for this summer after France international Antoine Griezmann confirmed he will not be leaving Atltico Madrid Negotiations with Madrid have taken place this week, with Uniteds first offer of 60m (523m) turned down as the Champions League winners value him significantly higher at 90m",sport
"United are understood to be confident of persuading the Real president, Florentino Prez, to settle for a reduced fee if they can pay the majority of it up front for a player who returned to the Santiago Bernabu Stadium from Juventus last year after Madrid exercised a buyback clause of 30m",sport
"Asked about reported interest from Milan, he added: It existed and continues to exist, like other big teams who are interested in a player of his quality",sport
"Madrid are also keen to sell James Rodrguez, with the Colombia forward thought to be available for around 60m, although there is less enthusiasm for that pursuit at Old Trafford Meanwhile, Paulo Dybalas agent has denied reports that the Juventus forward is a target for both United and Chelsea by insisting the Argentina international wants to remain with the Serie A champions",sport
"When the latter became Morne Morkels third victim in a hostile performance from the right-armer, as AB de Villiers shuffled his Duckworth-Lewis sheets Pakistan were just one run ahead But Shoaib Malik emerged with a flurry of boundaries in an unbeaten 16 that would ease the tension and prompt huge cheers when the skies fully opened",sport
"De Villiers said: If I had known it would only be 27 overs, I would have attacked a lot more on the field We have to up our ante a bit",sport
"The tone was set by the leftarm seamers, Mohammad Amir and the recalled Junaid Khan, but it was the spinners who inflicted the first bout of panic in the South Africa dressing room With dots mounting up through this renewed collective effort, Imad Wasim and Hafeez reduced the Proteas to 61 for three in the 15th over, capped off by De Villiers experiencing his first golden duck in ODI cricket",sport
"The left-armer Imad struck first, pinning Hashim Amla in front on 16, before Hafeez  unused against India  repeated the trick to Quinton de Kock on 20",sport
"If Edgbaston was throbbing at this stage, it found a whole new level when DeVilliers rocked back to his first ball from Imad and carved it straight to backward point Whats eating South Africas captain at present, given his similarly distracted dismissal against Sri Lanka, is anyones guessFrom here it was over to Hassan, who after persuading Faf du Plessis to chop on to his stumps on 26 produced the burst for the ages as from around the wicket and with just a smidgeon of line-holding movement, the edge of JP Duminys bat was found to reward an attacking wide slip, followed by the removal of Wayne Parnells off-stump first ballThat South Africa did not implode fully came down to Dave Millers unbeaten 75, defying his usual belligerent style in stands of 47 and 49 with Chris Morris and Kagiso Rabada and finishing the innings with a bludgeoned four Junaid accounted for both of his tailend partners before the conclusion, with Hassan  the man who dropped Yuvraj Singh on Sunday  summing up Pakistans head-scratching upturn with two swirling catches in thedeep",sport
"Pakistans reply began in bold fashion, Fakhar Zaman attacking anything wide in a breakneck 31 from only 23 balls The debutants opening salvo was ended at slip via a smart off-cutter by Morkel, followed by Azhar Ali ramping the rightarmer to third man on nine to prompt a steady ascent first from Babar and Hafeez, before Shoaibs decisive late cameoWarren Gatland believes that his British & Irish Lions squad could yet upset the All Blacks despite their frustrating lastgasp 22-16 defeat against the Blues in Auckland",sport
"He also paid tribute to Sonny Bill Williams, who had a highly influential game in the Blues midfield and helped to set up a spectacular winning try for Ihaia West Hes a monster, isnt he? Webb said",sport
"The Cavaliers may be down in their NBA finals rematch with the Warriors, but LeBron James is far from out",sport
Do I look tired? the Cleveland superstar said at his teams shootaround Wednesday ahead of Game 3 against the Warriors I feel great,sport
"James is averaging 285 points, 130 rebounds and 11",sport
"Theyre playing well, James said They are playing exceptionally well, and I dont get involved in whats going on in the summertime or things of that nature Im too far removed from those talks and communications and all the things that go on So at the end of the day, I want to win just as bad as they doCleveland was in a very similar spot a year ago, when the Cavs lost the first two games by 48 points, won Game 3 and then overcame a three-games-to-one deficit to win their first title",sport
"In addition to all he does on offense, James has also been assigned to cover Durant",sport
"According to ESPNs research, the first two games of the series were played at a faster pace  possessions per minutes  than any of James previous 212 playoff games The three-time champion stopped driving to the basket in the second half of Game 2 and he looked spent on the bench when he took a break during the third quarter",sport
"The Warriors are a perfect 14-0 so far in the postseason, and they seem intent on revenge after giving up a 3-1 lead to the Cavs in last years finals",sport
"James, however, also rejected any notion that the Warriors are any hungrier than he and his teammatesI want to win just as bad as they do and obviously they probably got a bad taste in their mouth after what happened last year and we had one in our mouth last year from what happened the year before, James said",sport
"Novak certainly has to make a clean cut, said Becker, who helped guide Djokovic to six majors in three years, on Eurosport He started to work with Agassi, a new super-coach However Agassi missed the second week when Djokovic needed him there the most",sport
"Djokovic insisted: Dont put Andre in the midst of this The final set, thats all me",sport
Thiem plays Rafael Nadal for the fourth time in a month on Friday The nine-time champion earlier went through on a retirement win over Pablo Carreno Busta,sport
Djokovic said of the world No7 who bamboozled him over two-and-a-quarter hours on Court Suzanne Lenglen with slice and power: Thiem is one of the up-and-coming rising stars,sport
"Thus far, the BHA has noted the British governments encouragement of a strong and growing trading relationship with Qatar, and that it is not currently aware of any change in that regard Ascot, meanwhile, simply stated the obvious, pointing out the significant contribution that Qatar has made to British racing in recent yearsOf that, there is no doubt",sport
"It is difficult to imagine where British racing might be now without the staggering sums that have found their way into the sport since Sheikh Mohammed took a train to Brighton in 1977 to watch his first winner But the next generation of the Maktoum family does not, as yet at least, seem to share the same zeal for the sport as the one before Nor is there an obvious heir at present to the Juddmonte racing and breeding empire, which has seen the Saudi prince Khalid Abdullah race such brilliant horses as Dancing Brave and Frankel over the last 40 years",sport
One side of racings funding equation  the income from betting  was secured for the foreseeable future earlier this year with the introduction of a new funding mechanism to capture all off-course bets Securing the other side  the income from owners  promises to be the greater issue over the years aheadBangor2,sport
"The club parted company with the manager Thomas Tuchel last week and they have replaced him with Peter Bosz, who led Ajax to the Europa League final in this past season Ginter wants to know where Bosz sees him as fitting into his plans",sport
It is inconceivable to believe and ludicrous to suggest that Novak Djokovic will not rediscover the spiritual drive and technical facility that lifted him to the summit of his sport here only 12 months ago But there were extended moments towards the end of the defending champions shocking three-set defeat against Dominic Thiem on the 11th day of the French Open when that prognosis seemed wholly valid,sport
Losing in the quarter-finals of a slam is hardly a disgrace,sport
"While the 30-year-old expects to meet up again with Andre Agassi before Wimbledon, there was an air of uncertainty about their new partnership  which lasted precisely three matches here before the American returned home after fulfilling an engagement to promote a brand of coffeeDjokovic insists he knows what is wrong with his game but appears unsure how to fix it When he won the title last year, Boris Becker and the Serbs long-time friend and coach, Marian Vajda, headed one of the biggest support teams in tennis Both are gone So is Agassi",sport
"Thiem played very well but, as Mats Wilander, who won this tournament three times in the 80s, observed, Djokovic played as poorly as he can have done in the past seven or eight years",sport
"Thiems challenge, meanwhile, is to keep his composure for the semi-final on Friday against a rampant Rafael Nadal, who earlier had the benefit of a retirement result against his Spanish compatriot Pablo Carreo Busta when leading 6-2,2-0",sport
As Thiem said courtside: Its amazing how difficult it is to go deep in a grand slam You have to play the best guys round after round Its not getting easier on Friday,sport
"There are moments when champions have to draw on the powers that make them special Djokovic has recovered from unpromising positions so many times that even when he looked down and out, there was hope",sport
"Using the kick serve into the advantage corner, Thiem had drained Djokovics normally rock-solid backhand return",sport
"He might have been waiting for the backlash but it did not materialise At 0-30 and two sets down, Djokovic played a blinding point to get back into the rally The patrons applauded and the Serb, who lives for love, smiled and raised a defiant fist",sport
"If Djokovic had realistic ambitions beforehand of reaching the semi-finals, his primary objective now was to avoid embarrassment",sport
"As the confident 23-year-old rested before the final act, leading 5-0, he looked as calm as Djokovic often has done in similar situations There was no room for pity He wanted a bloodless conclusion",sport
"Thiem coasted to 40-0 Court Suzanne Lenglen, the tournaments second arena, went silent",sport
There were press-box mutterings: did we just see Djokovic give up? Surely not,sport
Southampton are confident that Virgil vanDijk will remain at the club next season after Liverpool were forced into a humiliating climbdown over their pursuit of the player The south-coast club were furious to read stories on Monday that Liverpool were primed to complete a 60m move for the Holland centre-half and they reported them to the Premier League for an alleged illegal approach,sport
Southampton felt that Liverpools fingerprints were on the stories and they questioned how there could have been thebelief at Anfield that VanDijk wanted to join them given they had made no official approach for him,sport
"It has been reported that VanDijk met Klopp in Blackpool to discuss the proposed transfer  which would have been in breach of the Leagues rules on tapping-up On Wednesday evening, Liverpool released a statement on their website in which they apologised to Southampton over any misunderstanding regarding the pursuit of VanDijk and stated that they had formally dropped their interest in him",sport
"Liverpool Football Club would like to put on record our regret over recent media speculation regarding Southampton Football Club and player transfers between the two clubs, the statement read",sport
"The Premier League had written to both clubs on Tuesday to ask for their version of events with a view to deciding whether to launch an investigation and it is unclear, at this stage, whether Liverpools apology will bring an end to it If both clubs agree that the matter is closed, it is unlikely that the League would take it furtherLiverpool are serving a two-year ban on signing academy players  the second year suspended  after they accepted making an illegal approach to a 12-year-old Stoke City player in April and it is Southamptons contention that the Merseyside club were panicked by the accusation they made against them",sport
"Liverpool have signed five players from Southampton in the past three years for a total of 96m  Adam Lallana, Dejan Lovren, Rickie Lambert, Nathaniel Clyne and Sadio Man",sport
"The trading in the last three summers was often out of necessity, Krueger said",sport
"We could have used that strategy, but we didnt because we thought it was presumptuous to tell the IOC what to do and how to think Were better partners than that It has always been our contention that LA 2024 had to make as much sense for the Olympic Movement as it did for the people of LA - and weve stuck to that premise",sport
"On Friday, it is expected that the IOC will confirm the host cities for 2024 and 2028 will be announced at a meeting in Lima on 13 SeptemberIn the wake of Wassermans statement, an LA 2024 spokesman insisted it had not yet given up on hosting the 2024 OlympicsLA has not conceded 2024",sport
"The attraction of hosting the Olympics has dimmed in recent years with huge expenses and redundant venues haunting the IOC Hamburg, Rome, Budapest and Boston have all dropped out of the bidding process for 2024, partly due to protests from citizens concerned their cities would be saddled with debtsThere is an absolute consensus among sports economists that it is economically damaging to host the Games, unless one puts a very high value on the local population enjoying the party, David Forrest, an economics professor at the University of Liverpool, told the Guardian in February The only publications attributing benefits to hosting are by consultancies paid by politicians to validate their vanity projectsLA (1932 and 1984) and Paris (1900 and 1924) would join London as the only cities to host the Summer Games three times, should the IOC confirm that Paris will host in 2024, with LA hosting four years later",sport
"Andy Murray is in the semifinals of the French Open for the fourth year in a row, exploding the myth, surely, that clay is his weakest surface He is now consistent on all surfaces  certainly in big tournaments  and has a fighting chance of finally adding the title to those he has won at Flushing Meadows and WimbledonHowever, the world No1  who arrived in Paris in ordinary form and unable to train properly because of a lingering cold  was briefly in danger of following the defending champion, Novak Djokovic, out of the tournament before defeating Kei Nishikori in a fourset match that he began poorly and finished in style on Court Philippe Chatrier on a warm, still Wednesday afternoon",sport
"Murray, who lost against Djokovic in the Roland Garros final last year, won 2-6, 6-1, 7-6 (7-0), 6-1 in 2hr39min to book a place in the semi-finals on Friday against Stan Wawrinka, who breezed past Marin Cilic in 1hr40min",sport
"Murray said courtside: I needed to put a little bit more pace on my shots He was dictating all the points in the first set Once I got a better rhythm, I was able to keep him away from the baseline and that made a big difference",sport
"Of his semi-final opponent, Murray said: Stan has played fantastic this tournament I dont think hes dropped a set",sport
"At the US Open last year, it was Nishikori who came from 1-2 down to beat Murray in the quarter-finals but, after his uneven win against Fernando Verdasco in the third round, it was still a surprise to see him start so fast here",sport
"The match, predictably, was not without incident The chair umpire, Carlos Ramos, gave Murray a time violation in the first set and he dropped serve, descending thereafter into a rolling rant that lasted all the way to thefourthsetAt deuce and 1-1 on Murrays serve in the second set, Ramos interrupted him during his ball toss for a second time violation, penalising him the point, but this time the Scot was motivated to hold  not before letting the umpire know what he thought: Ive been on Tour so long and Ive never seen that Why did you do it when I was throwing the ball up? The umpire replied: Every single point, you are over the timeIt was the spark that Murray needed  and Nishikori suffered",sport
"That investigation is continuing but it has already emerged that medical record-keeping has been poor, with treatment notes missing, confusion over who has been ordering medicine at the National Cycling Centre and why, and an absence of records to show when drugs have been dispatched to racesCommissioned by British Cycling, the review was led by English Institute of Sport director of medical services Dr Rod Jaques and he said he was delighted his recommendations have been approved by the governing bodys board",sport
"In a statement, Jaques said: I found members I met with from the British Cycling medical team to be competent professionals, working to the best of their abilities within their current structuresTo ensure athletes are served in ways that best support performance and allow professionals to develop, the review outlines reforms that will bolster both areas and ensure that British Cycling makes changes to ensure the highest standards of professionalism and careThe changes, with immediate force, are part of wider reforms in response to both the Ukad investigation and an independent review looking at allegations of bullying and discrimination within the GB elite set-up That investigation, instigated by the former GB sprinter Jess Varnishs claims about the former technical director Shane Sutton, is expected to publish its findings next week after months of delaysThe wait for that report, though, has meant British Cycling has already made sweeping changes in personnel and practice, with a new code of conduct, chief executive, performance director, human resources head and chairman of the board",sport
"The latter, Jonathan Browning, said: The creation of the clinical governance committee underlines the importance of having the right people, structures and processes in place so that British Cycling can provide our athletes with best in class medical servicesThat committee will comprise British Cycling staff, including the new chief executive officer Julie Harrington, with external advisers, and will report to the board The new head of medicine will be recruited and report to the new performance director, Stephen ParkThe medical team will be divided into a rider health section, which will focus on reducing the risk of injury, mental health and lifestyle education, including anti-doping, and a medical services section that concentrates on care and record-keepingA spokesman for British Cycling said these changes do not mean that the doctor at the centre of the Ukad investigation, Dr Richard Freeman, has no future at the National Cycling Centre",sport
"The spokesman said this new head of medicine role is a more senior position with a different line manager and set of responsibilitiesFreeman was heavily criticised by MPs during a culture, media and sport select committee hearing into the allegations surrounding the GB squad and Team Sky for failing to keep adequate records of the treatment he gave riders, most notably the 2012 Tour de France winner Sir Bradley Wiggins Both Freeman and Wiggins deny breaking any anti-doping rules",sport
"Jos Buttler has said England intend to meet Australias phalanx of fast bowlers with aggression on Saturday and admitted the prospect of knocking them out of the Champions Trophy provides an extra layer of motivationWith the top spot in Group A sewn up and a semi-final in Cardiff next Wednesday now booked following the 87-run win against New Zealand, Eoin Morgans side have earned a pressure-free shot at sending Australia home early when the two sides meet at a sold-out Edgbaston",sport
"We have got some good memories of playing there, said Buttler",sport
"In a tournament yet to come fully to life, Buttler did provide one moment for the highlights reel when a scoop for six had the cameraman on the raised gantry at the river Taff end ducking for cover  a first, said the batsman, from that particular shot I have not done that from a scoop shot before, he said",sport
"Adil Rashid has admitted he might have struggled with being dropped for Englands opening fixture against Bangladesh when he was younger but instead demonstrated his maturity when returning to face New Zealand and delivering one of his most accomplished international performances to date in his 10 overs, two for 47England may publicly claim the end justified the means, but it felt a duff call in what has been an otherwise impressive march to the semi-finals",sport
"Rashid has been a player saddled by expectation ever since he spun Yorkshire to victory over Warwickshire on his first-class debut with a six-wicket haul at Scarborough in 2006 While a brief international spell followed three years later  including the World Twenty20 that summer  it is a wiser and more relaxed cricketer turning out for his country these daysAs you get older, play more, you experience more situations in games and how to react to them, said Rashid, whose 47 caps have now yielded 65 wickets, 62 of which have come in the last two years",sport
"Sometimes when you dont play, you think: Ive got to make sure I perform in the next game But for me it wasnt so much that",sport
"ONeill developed the wetsuit out of necessity: I just wanted to surf longer, he explained Surfing San Franciscos Ocean Beach, ONeill and his fellow surfers tried to cope with the icy waters of northern California by soaking sweaters in oily water sealants But it was the realisation that you do not need to stay dry in order to stay warm (hence the term wet suit) that prompted his move to the use of neoprene, in 1951",sport
"He continued to surf, and recalled being fired from one job when he expelled salt water from his nose during a sales meeting In 1952, he and his wife, the former Marjorie Bennett, opened what he called the Surf Shop in a garage on the Great Highway next to Ocean Beach All my friends said, Jack, youll sell to five friends on the beach and then youll be out of business, he recalled",sport
"In 1959 the family moved 75 miles south, to Cowell Beach in Santa Cruz, where he opened another shop Although he trademarked the name Surf Shop, he never enforced his exclusivity against any of the hundreds of others using the same title The ONeill wetsuit, sold with the slogan Its Always Summer Inside, a take on the classic surfing documentary The Endless Summer, led to a rapid growth in sales and expansion into other products",sport
"No, no, no Everyone knows that I have to play more, that I have to score goals, he protested when asked if he would accept next season panning out in a similar way on Chelseas substitute bench",sport
"I was just casually shopping for clothes for my wife in Seville, he said I went to get a coffee and bumped into Sevillas director of football casually All very casual, then, and certainly more casual than the disturbing revelation that his daughters face has changed colour and she looks like she has been living in a cave since living in rainy ManchesterNeither can claim to rival David Lynch, but both Batshuayi and Nolito show an encouraging capability to subvert the mundane, something the Fiver wouldnt know anything about Besides, there is a beauty in the mundane: in running though Manchester drizzle, in spending another 90 minutes on a warm bench showing Ruben Loftus-Cheek how many retweets your last post got, in downing 3",sport
"With regard to your Van Dijk, er, rambling; at least you managed to take the words right out of my mouth with your final line: please God make it stop  Ian",sport
Send your letters to the,sport
"Romelu Lukaku has admitted that he wants to leave Everton Staying at Everton is not really an option I am staying calm about everything, he yelped, as 15 club suits booked the next flight to John Lennon Airport",sport
"Just six caps shy of a century of appearances for Turkey, Arda Turan has quit international football after a set-to with a reporter on a flight back from Macedonia with the national team Do I regret it? No, I feel like a bird because I never forgot what was said about me, he clarified, forgetting his elephant simileDavid Beckham Miami Oh, its on!Jack Butland is back from rock bottom into Gareth Southgates England reckoning",sport
"Sign up and receive the best of Big Websites coverage, every Friday, it says here Seems to be a curious lack of mentions for The Fiver Sid Lowe has got a soft spot for Pepe Havent we all?New Arsenal signing Sead Kolasinac is like a tree, according to a former coach Rather than being static at corners and fading in winter, Jonathan Wilson explains how the 23-year-olds strength should help the Gunners next seasonIs it lucky for Tories when Chelsea win the league? The history of title win/election year combos is extensively trawled in this weeks Knowledge",sport
Majestic Regal,sport
"In the recent absence of 10 talking points, Adam White and Eric Devin have identified 10 players from Ligue 1 that could move this summer for big bucksArsne Wenger is proactive Hes dynamic, hes in charge and hes going to sign your players So begins Nick Amess Rumour MillOh, and if its your thing  you can follow Big Website on Big Social FaceSpace",sport
"Simpsons squad have turned it all round and stand on the verge of making history Victory over Italy in Jeonju on Thursday would bring a first appearance in the final England have overcome a broad range of challenges, and the occasional wobble, in getting this far and have played with an intensity that treats this competition in the way it is so often regarded abroad: as a big deal The players know the importance of what theyve achieved, he says Theres a steely determination about them and they want to go out there and achieve something",sport
"We want to be recognised as good people but we want to be recognised as good football players as well, Simpson says, and a squad bolstered through rare levels of co-operation from Premier League clubs has stepped up In previous years an England campaign might have been remembered for the moment a fortnight ago when, with the team a goal up in the group stage against Guinea, the Chelsea defender Fikayo Tomori drilled a 45-yard backpass past his own goalkeeper with no danger in sight That now seems the smallest kink in a run that has brought wins against Argentina, South Korea, Costa Rica and, in Mondays quarter-final, Mexico",sport
"We couldnt have chosen a tougher first game than Argentina; they had so much of the ball but we were just clinical in both 18-yard boxes and killed the game, Simpson says of a tone-setting 3-0 victory South Korea was another tough game where our only supporters were probably a handful of our players families",sport
"Hed been a little slow to find his feet but I thought his performance against Mexico was outstanding, Simpson says He really brought his game to the party, and Im sure that its because his situation has now been resolved and its out in the open That must have been a real burden to have hanging over him",sport
"These lads have got an opportunity to play in a World Cup semi-final and not many players can say that  certainly not many English players anyway, Simpson says We just hope they enjoy the challenge, grasp it and give it everything theyve gotItaly v England; noon, British Eurosport 2The last time England reached the semi-finals of the Under-20 World Cup, the side coached by David Burnside were beaten 2-1 by Ghana",sport
Marvin Harriot: Began career at Luton and made 36 appearances for Bristol City before moving into non-league footballIan Pearce: Went on to win the Premier League title with Blackburn under Kenny Dalglish before joining West Ham and Fulham Also had a spell as Chris Suttons assistant at Lincoln City,sport
"Anthony Hughes: The talented defender played only 23 matches for Crewe in the Football League before quitting the game at 29 after a spell at MorecambeDarren Caskey: The team captain only made 42 appearances for boyhood side Tottenham before moving on to Reading and Notts County Now the football consultant at York CityJamie Pollock: Middlesbrough youth team product went on to have spells with Bolton, Manchester City and Crystal Palace before retiring in 2001 Now co-owner of a glass and glazing company based in Middlesbrough",sport
"Julian Joachim: Starred for Leicester as a young player and went on to have spells at Aston Villa, Coventry and Leeds Now a scout and agent having previously owned a Chinese restaurantChris Bart-Williams: Made his debut for Leyton Orient at 16 before moving to Sheffield Wednesday and then Nottingham Forest",sport
"Katarzyna Niewiadoma soloed to victory on the opening stage of the Womens Tour to seize control of the battle for overall victoryThe 22-year-old Pole, among the pre-race favourites, broke clear with a little under 50km remaining of the 1475km stage from Daventry to Kettering, and her rivals left it too late to respondIt was a first win of the year for Niewiadoma, the Polish national champion, who is here as the race leader for the WM3 team despite the inclusion in the squad of the great Marianne Vos  winner of the inaugural Womens Tour in 2014It was Vos who crossed the line in second place one minute and 46 seconds down, leading in the pack that contained the 2016 winner Lizzie Deignan (Boels-Dolmans) and the rest of the general classification hopefuls",sport
"Alice Barnes (Drops) was the highest British finisher in seventh place, while the French rider Audrey Cordon-Ragot of the British team Wiggle High5 took the first Queen of the Mountains jersey by crossing the two main climbs of the day in first placeAfter making her move Niewiadoma quickly pulled out a commanding lead, and it was allowed to grow to more than three minutes before the peloton got organised in their chase, with Boels-Dolmans taking the initiative",sport
"But they were running out of road and, when Niewiadoma passed the 10km to go marker with more than two minutes in hand, it was clear where victory was goingThursdays second stage, a 1445km route around Stoke-on-Trent, contains a number of testing climbs and should help shape the general classification battle further before the sprinters can hope to have their chance in Leamington Spa on Saturday",sport
"The BMC rider Porte clocked a best time of 28 minutes 7 seconds to beat the German Tony Martin (Katusha-Alpecin) by 12 seconds and Spains Alejandro Valverde (Movistar) by 24The Belgian Thomas De Gendt (Lotto-Soudal) retained the overall leaders yellow jersey after the solo effort between La Tour du Pin and Bourgoin-JallieuTeam Skys Froome, the defending champion who tipped Porte as possibly his main rival for the Tour, produced a below-par performance as he finished 37 seconds off the pace",sport
"However, results are hard to assess on the Dauphine as top riders usually use it as a Tour warm-up and try not to peak to soon ahead of the gruelling three-week race, which starts on 1 July",sport
"Spains Alberto Contador (Trek-Segafredo) was two seconds ahead of Froome, while last years Tour de France runner-up Romain Bardet (AG2R-La Mondiale) lost almost two minutes",sport
